L1FLI_3p12.2::chr3:81050376-81058427(-)	433
L1FLI_3p12.3::chr3:77762664-77770680(-)	359
L1FLI_3p26.2::chr3:3962073-3972536(+)	336
L1FLI_3q13.11::chr3:103555522-103563571(-)	419
L1FLI_3q13.13::chr3:109198871-109206917(+)	417
L1FLI_3q22.1::chr3:130627721-130635079(+)	499
L1FLI_3q22.3::chr3:136478061-136486105(-)	365
L1FLI_3q23::chr3:141756134-141764155(-)	435
L1FLI_3q25.32::chr3:159094350-159102396(-)	387
L1FLI_4p15.31::chr4:21158389-21166435(+)	432
L1FLI_4q13.1::chr4:59077843-59085891(+)	384
L1FLI_4q13.3::chr4:74716542-74724589(-)	407
L1FLI_4q21.21a::chr4:78346978-78355029(+)	431
L1FLI_4q21.21b::chr4:79936712-79944762(+)	415
L1FLI_4q22.1::chr4:90674713-90682759(-)	400
L1FLI_4q22.2::chr4:93637294-93645340(-)	386
L1FLI_4q25::chr4:111893798-111901844(+)	389
L1FLI_4q28.3::chr4:136292503-136300550(-)	437
L1FLI_4q33::chr4:169514488-169522534(-)	400
L1FLI_5p13.1::chr5:39786648-39794702(+)	473
L1FLI_5q11.2::chr5:58383173-58391220(+)	401
L1FLI_5q14.1::chr5:79777896-79785946(-)	468
L1FLI_5q21.1::chr5:102130355-102138402(+)	352
L1FLI_5q21.2::chr5:104517585-104525632(+)	422
L1FLI_5q21.3::chr5:109258386-109266432(+)	429
L1FLI_5q22.1::chr5:111301230-111309277(+)	403
L1FLI_5q32::chr5:146608478-146616530(+)	434
L1FLI_5q33.1::chr5:152885441-152893475(-)	395
L1FLI_5q35.2::chr5:173401783-173409831(-)	407
L1FLI_5q35.3::chr5:177771244-177779289(+)	422
L1FLI_6p21.1::chr6:44869633-44877680(+)	355
L1FLI_6p22.3::chr6:24810663-24818709(-)	414
L1FLI_6p25.2::chr6:2416758-2424805(-)	448
L1FLI_6q13::chr6:72987641-72995688(-)	388
L1FLI_6q16.3::chr6:104488391-104496438(+)	467
L1FLI_6q22.1::chr6:117101130-117109177(+)	380
L1FLI_6q22.33::chr6:128997384-129005430(+)	403
L1FLI_6q23.2::chr6:133019702-133027748(-)	396
L1FLI_7p12.2::chr7:49679257-49687303(-)	393
L1FLI_7p14.3::chr7:30438241-30446292(+)	429
L1FLI_7q11.21::chr7:63147816-63155861(-)	398
L1FLI_7q21.3::chr7:93786632-93794681(-)	379
L1FLI_7q31.1a::chr7:110705991-110714038(-)	425
L1FLI_7q31.1b::chr7:111242502-111250548(-)	413
L1FLI_7q31.1c::chr7:113775109-113783154(-)	399
L1FLI_7q34::chr7:141919668-141927714(-)	417
L1FLI_8q21.11b::chr8:72874543-72882593(-)	397
L1FLI_8q21.3::chr8:91557655-91565704(+)	371
L1FLI_8q24.13::chr8:125581834-125589880(+)	453
L1FLI_8q24.21::chr8:128451975-128460023(-)	413
L1FLI_8q24.22::chr8:134069730-134077776(-)	428
L1FLI_9p21.1::chr9:28110895-28118938(-)	349
L1FLI_9p22.1::chr9:19535187-19543234(-)	330
L1FLI_9q22.2::chr9:90148602-90156653(+)	379
L1FLI_9q22.32::chr9:95696578-95704618(+)	383
L1FLI_Xp11.22::chrX:54117700-54125747(-)	405
L1FLI_Xp21.1a::chrX:34247263-34254915(-)	392
L1FLI_Xp22.11::chrX:23237515-23245560(+)	359
L1FLI_Xp22.2a::chrX:11706247-11714295(+)	436
L1FLI_Xp22.2b::chrX:11934270-11942317(-)	418
L1FLI_Xq11.2::chrX:64012236-64020288(-)	328
L1FLI_Xq21.1::chrX:83058591-83066639(-)	352
L1FLI_Xq21.33::chrX:96056798-96064845(-)	388
L1FLI_Xq27.2a::chrX:141420202-141428248(-)	425
L1FLI_Xq27.2b::chrX:142476843-142484883(+)	341
L1FLI_Xq28::chrX:155515003-155523050(-)	376
L1FLI_Yp11.2::chrY:5605152-5613201(-)	378
L1FLnI_10p11.1i::chr10:39504653-39514660(+)	379
L1FLnI_10p12.1b::chr10:25510060-25518876(-)	105
L1FLnI_10p12.31r::chr10:20751168-20761192(-)	336
L1FLnI_10p14b::chr10:7057535-7066971(-)	122
L1FLnI_10p14c::chr10:7057551-7066971(-)	122
L1FLnI_10q21.1e::chr10:52174362-52183197(-)	429
L1FLnI_10q21.1f::chr10:52174362-52183176(-)	429
L1FLnI_10q22.3i::chr10:78084951-78094979(+)	454
L1FLnI_10q23.1o::chr10:81706116-81716142(+)	315
L1FLnI_10q25.1i::chr10:105775021-105785051(-)	359
L1FLnI_10q25.1o::chr10:108110444-108120506(+)	475
L1FLnI_10q25.1s::chr10:108309631-108319639(-)	342
L1FLnI_10q26.11a::chr10:117832388-117842387(-)	318
L1FLnI_11p11.12a::chr11:48847195-48857224(-)	320
L1FLnI_11p12a::chr11:36551107-36561136(-)	428
L1FLnI_11p13b::chr11:31315155-31325180(-)	348
L1FLnI_11p15.2i::chr11:14712409-14722438(+)	312
L1FLnI_11q14.1p::chr11:82152366-82162391(+)	352
L1FLnI_11q14.2i::chr11:87043805-87053692(+)	385
L1FLnI_11q14.2l::chr11:87339532-87349561(-)	369
L1FLnI_11q21f::chr11:94033358-94043388(+)	171
L1FLnI_11q22.1p::chr11:99599188-99608613(+)	437
L1FLnI_11q23.3h::chr11:116567328-116576773(+)	411
L1FLnI_11q23.3i::chr11:116567328-116576772(+)	411
L1FLnI_11q24.2b::chr11:125533110-125543140(+)	352
L1FLnI_11q24.2k::chr11:127286271-127295397(+)	499
L1FLnI_12p11.1g::chr12:33734423-33743988(+)	203
L1FLnI_12p13.1a::chr12:13391075-13401132(-)	436
L1FLnI_12p13.1b::chr12:13391107-13401132(-)	436
L1FLnI_12p13.32b::chr12:3498696-3508728(-)	438
L1FLnI_12q12f::chr12:38796147-38806173(+)	349
L1FLnI_12q12qa::chr12:43467474-43477508(+)	110
L1FLnI_12q12ua::chr12:44107691-44117734(-)	400
L1FLnI_12q12va::chr12:44107708-44117734(-)	400
L1FLnI_12q13.13::chr12:51562132-51572157(-)	405
L1FLnI_12q13.2h::chr12:55095757-55105783(-)	345
L1FLnI_12q14.1ia::chr12:61937941-61947969(+)	180
L1FLnI_12q14.1ja::chr12:61937941-61947957(+)	180
L1FLnI_12q14.2l::chr12:64286850-64296877(-)	141
L1FLnI_12q15i::chr12:69772911-69782941(-)	382
L1FLnI_12q21.1da::chr12:74871369-74881401(+)	375
L1FLnI_12q21.1p::chr12:73283155-73293168(-)	344
L1FLnI_12q22b::chr12:92913102-92922262(+)	111
L1FLnI_12q23.3p::chr12:106464970-106475098(-)	499
L1FLnI_12q23.3q::chr12:106471366-106481391(-)	108
L1FLnI_12q24.13a::chr12:112617698-112627728(+)	461
L1FLnI_13q12.3l::chr13:31298815-31308845(+)	408
L1FLnI_13q13.2e::chr13:34479763-34489794(-)	361
L1FLnI_13q13.3t::chr13:39000318-39010375(-)	614
L1FLnI_13q14.11s::chr13:43971206-43979714(-)	430
L1FLnI_13q14.2p::chr13:48462056-48472066(+)	373
L1FLnI_13q14.3n::chr13:52269141-52279159(-)	357
L1FLnI_13q14.3r::chr13:53093188-53101824(-)	415
L1FLnI_13q21.1x::chr13:58673408-58682143(-)	409
L1FLnI_13q21.32i::chr13:66733983-66744007(+)	104
L1FLnI_13q22.1e::chr13:74422827-74432854(+)	339
L1FLnI_13q22.2g::chr13:76612324-76622351(-)	366
L1FLnI_13q32.2b::chr13:97666909-97676940(-)	365
L1FLnI_13q33.3i::chr13:108509973-108519995(-)	485
L1FLnI_14q11.2a::chr14:18283319-18293364(-)	334
L1FLnI_14q12a::chr14:24487936-24498069(+)	171
L1FLnI_14q12sa::chr14:30684310-30694337(-)	415
L1FLnI_14q21.2q::chr14:44704581-44714604(-)	325
L1FLnI_14q21.2v::chr14:45476638-45486669(-)	334
L1FLnI_14q21.3i::chr14:48183583-48193613(+)	343
L1FLnI_14q22.1b::chr14:51794102-51804132(-)	376
L1FLnI_14q22.3g::chr14:56436597-56445327(-)	485
L1FLnI_14q22.3h::chr14:56441319-56451331(-)	356
L1FLnI_14q22.3k::chr14:56664028-56674061(+)	248
L1FLnI_14q23.1ba::chr14:61054619-61064648(-)	429
L1FLnI_14q23.1g::chr14:58029040-58039039(+)	340
L1FLnI_14q23.1r::chr14:59946005-59956023(-)	119
L1FLnI_14q23.2f::chr14:62532352-62542354(+)	335
L1FLnI_14q23.2g::chr14:62532352-62542382(+)	335
L1FLnI_14q31.1b::chr14:79308434-79317561(-)	798
L1FLnI_14q31.3i::chr14:85882096-85892116(+)	354
L1FLnI_14q31.3j::chr14:85882096-85892145(+)	354
L1FLnI_15q15.3c::chr15:44248535-44258549(+)	399
L1FLnI_15q21.1p::chr15:46990282-46999458(-)	439
L1FLnI_15q21.2o::chr15:51416717-51426746(-)	438
L1FLnI_15q21.3ka::chr15:58122232-58132261(+)	275
L1FLnI_15q22.31c::chr15:64323161-64333185(+)	273
L1FLnI_15q22.31d::chr15:64323161-64333200(+)	273
L1FLnI_15q25.2i::chr15:82882394-82892419(-)	404
L1FLnI_15q25.2k::chr15:83450305-83460334(-)	398
L1FLnI_15q25.3m::chr15:87000808-87010316(-)	277
L1FLnI_16p11.1b::chr16:35607976-35618001(-)	344
L1FLnI_16q12.1j::chr16:48768072-48778103(-)	139
L1FLnI_16q12.2d::chr16:54038597-54048624(+)	398
L1FLnI_16q21ha::chr16:65686512-65696520(+)	283
L1FLnI_16q22.1::chr16:68582977-68593005(-)	422
L1FLnI_16q22.3::chr16:73823901-73833931(-)	440
L1FLnI_17p12e::chr17:12449404-12459432(-)	412
L1FLnI_17q24.3d::chr17:70455457-70465487(+)	440
L1FLnI_17q24.3e::chr17:70544312-70554295(-)	427
L1FLnI_18p11.23d::chr18:8056953-8066963(-)	309
L1FLnI_18p11.32b::chr18:532202-542226(+)	331
L1FLnI_18q12.1t::chr18:32856153-32866184(-)	228
L1FLnI_18q12.2c::chr18:35202280-35212309(+)	119
L1FLnI_18q12.3f::chr18:41771515-41781545(+)	362
L1FLnI_18q21.1f::chr18:47656874-47666902(+)	350
L1FLnI_18q21.33b::chr18:62902793-62912814(+)	401
L1FLnI_18q21.33d::chr18:63855324-63865073(-)	499
L1FLnI_18q22.2a::chr18:69446060-69455572(+)	366
L1FLnI_18q22.2b::chr18:69446060-69455589(+)	366
L1FLnI_19q12n::chr19:29455791-29465688(+)	416
L1FLnI_1p11.2c::chr1:121308926-121318363(-)	459
L1FLnI_1p11.2f::chr1:121531735-121541761(-)	394
L1FLnI_1p21.1r::chr1:104843334-104853364(-)	382
L1FLnI_1p22.1l::chr1:93790153-93800181(-)	405
L1FLnI_1p22.2o::chr1:89746527-89756553(-)	399
L1FLnI_1p22.2v::chr1:91208088-91217447(+)	499
L1FLnI_1p22.3d::chr1:85745020-85755048(+)	432
L1FLnI_1p31.1kb::chr1:78844945-78854974(-)	265
L1FLnI_1p31.3s::chr1:67078361-67088415(-)	347
L1FLnI_1p31.3t::chr1:67078383-67088415(-)	347
L1FLnI_1p33j::chr1:48146626-48156657(+)	286
L1FLnI_1p34.2a::chr1:40362114-40371369(+)	309
L1FLnI_1p34.3b::chr1:34565575-34575605(-)	401
L1FLnI_1q21.1c::chr1:144961716-144971158(+)	246
L1FLnI_1q21.1e::chr1:146716693-146726718(-)	440
L1FLnI_1q23.3i::chr1:163639499-163649540(-)	114
L1FLnI_1q23.3j::chr1:163639519-163649540(-)	114
L1FLnI_1q24.1d::chr1:166242554-166252584(-)	334
L1FLnI_1q25.1m::chr1:174842727-174852743(-)	270
L1FLnI_1q25.2a::chr1:176255586-176265610(-)	375
L1FLnI_1q25.3l::chr1:184842117-184852141(+)	398
L1FLnI_1q31.2j::chr1:192497085-192507112(+)	144
L1FLnI_1q31.2o::chr1:193717338-193727392(-)	392
L1FLnI_1q31.2p::chr1:193717367-193727392(-)	392
L1FLnI_1q31.3f::chr1:196218871-196228902(-)	391
L1FLnI_1q31.3o::chr1:197704215-197714246(+)	409
L1FLnI_1q32.1m::chr1:206327307-206336746(-)	499
L1FLnI_1q41l::chr1:217689993-217700023(-)	345
L1FLnI_1q41m::chr1:218008728-218018752(-)	386
L1FLnI_1q43a::chr1:237071765-237081793(+)	367
L1FLnI_1q44q::chr1:248166060-248176089(-)	163
L1FLnI_20p11.21f::chr20:23422609-23432640(+)	479
L1FLnI_20p11.21h::chr20:23585809-23595811(+)	141
L1FLnI_20p11.23c::chr20:18598024-18607439(+)	471
L1FLnI_20q13.12a::chr20:43810962-43820991(+)	155
L1FLnI_20q13.2l::chr20:55856067-55866021(+)	715
L1FLnI_21q11.2l::chr21:14923583-14933613(+)	176
L1FLnI_21q21.3b::chr21:25914868-25924892(+)	254
L1FLnI_21q22.12::chr21:35493267-35503291(-)	292
L1FLnI_22q11.1a::chr22:15214122-15224167(-)	335
L1FLnI_2p11.2d::chr2:83764803-83774832(+)	272
L1FLnI_2p12r::chr2:77638011-77647207(-)	341
L1FLnI_2p13.2a::chr2:71410975-71421001(-)	377
L1FLnI_2p16.1ha::chr2:60080163-60090194(+)	385
L1FLnI_2p21c::chr2:43659972-43670000(-)	474
L1FLnI_2p22.3w::chr2:36112007-36122037(-)	401
L1FLnI_2p24.1aa::chr2:23224352-23234386(-)	368
L1FLnI_2p25.1f::chr2:10995606-11005636(-)	385
L1FLnI_2q12.2b::chr2:106127393-106137425(+)	475
L1FLnI_2q14.1a::chr2:112503313-112513345(-)	353
L1FLnI_2q14.2f::chr2:118895262-118905292(-)	359
L1FLnI_2q14.3ka::chr2:126177549-126187564(-)	357
L1FLnI_2q14.3t::chr2:124136276-124146307(+)	368
L1FLnI_2q22.3c::chr2:143857457-143867487(+)	369
L1FLnI_2q23.1c::chr2:148185246-148195273(+)	352
L1FLnI_2q23.3d::chr2:149941766-149951792(+)	357
L1FLnI_2q23.3n::chr2:153007267-153017296(-)	345
L1FLnI_2q24.1da::chr2:157562854-157572877(+)	347
L1FLnI_2q31.1b::chr2:169245124-169255156(+)	371
L1FLnI_2q31.1n::chr2:172311771-172321797(+)	426
L1FLnI_2q31.2d::chr2:177969574-177979590(+)	376
L1FLnI_2q32.3b::chr2:192267905-192277950(-)	265
L1FLnI_2q32.3c::chr2:192267925-192277950(-)	265
L1FLnI_2q32.3i::chr2:193211921-193221948(-)	377
L1FLnI_2q33.3b::chr2:204990573-205000606(-)	245
L1FLnI_2q34pa::chr2:213566732-213576762(-)	348
L1FLnI_2q36.1b::chr2:222149102-222159132(-)	318
L1FLnI_2q36.3t::chr2:228752194-228762217(+)	107
L1FLnI_2q37.1g::chr2:232148697-232158729(-)	397
L1FLnI_2q37.1h::chr2:232176307-232185109(-)	398
L1FLnI_3p11.1ca::chr3:90330582-90340603(+)	316
L1FLnI_3p11.1o::chr3:89460326-89470356(-)	414
L1FLnI_3p11.1t::chr3:89868545-89878569(-)	339
L1FLnI_3p11.1y::chr3:90169068-90179098(-)	347
L1FLnI_3p14.2w::chr3:62846782-62855831(-)	381
L1FLnI_3p14.2y::chr3:63132769-63142801(+)	405
L1FLnI_3p14.2z::chr3:63211209-63221214(-)	429
L1FLnI_3p21.1a::chr3:53364797-53374825(-)	373
L1FLnI_3p21.31f::chr3:46782606-46792638(-)	396
L1FLnI_3p21.31g::chr3:46787020-46796572(+)	377
L1FLnI_3p22.1ca::chr3:43061275-43071298(+)	228
L1FLnI_3p22.1da::chr3:43061275-43071290(+)	228
L1FLnI_3p22.3h::chr3:34412644-34422672(-)	343
L1FLnI_3p24.1a::chr3:26384236-26394267(-)	361
L1FLnI_3p24.1b::chr3:26397518-26407545(-)	380
L1FLnI_3p24.2c::chr3:24088959-24098991(-)	350
L1FLnI_3p25.2b::chr3:12027522-12036791(-)	499
L1FLnI_3q13.13d::chr3:108745901-108755925(+)	396
L1FLnI_3q13.31l::chr3:116356500-116366526(+)	389
L1FLnI_3q13.32g::chr3:118910744-118920771(+)	122
L1FLnI_3q21.3a::chr3:126328105-126338086(+)	104
L1FLnI_3q22.3g::chr3:136963194-136973236(-)	390
L1FLnI_3q25.31b::chr3:155505852-155515716(-)	391
L1FLnI_3q25.32h::chr3:158016177-158026204(+)	354
L1FLnI_3q25.32m::chr3:158631024-158641040(+)	400
L1FLnI_3q26.1h::chr3:163233442-163243462(+)	375
L1FLnI_3q26.2e::chr3:169675988-169686017(+)	172
L1FLnI_3q29a::chr3:192738714-192748742(-)	357
L1FLnI_4p12s::chr4:48051455-48061474(-)	390
L1FLnI_4p15.2ca::chr4:27375188-27385219(-)	390
L1FLnI_4p15.2n::chr4:23611272-23621293(+)	350
L1FLnI_4p15.2o::chr4:23611272-23621286(+)	350
L1FLnI_4p15.2p::chr4:23617760-23626990(+)	372
L1FLnI_4p15.31n::chr4:19077399-19087429(-)	382
L1FLnI_4p15.32f::chr4:15838047-15848072(+)	377
L1FLnI_4p15.33x::chr4:14751615-14761644(+)	371
L1FLnI_4q12ab::chr4:55615654-55625681(+)	479
L1FLnI_4q12jb::chr4:57561817-57571847(-)	332
L1FLnI_4q12p::chr4:52534972-52544998(+)	343
L1FLnI_4q12s::chr4:52812957-52822986(+)	383
L1FLnI_4q13.1ia::chr4:61939428-61949462(-)	399
L1FLnI_4q13.1pa::chr4:62726449-62736469(-)	326
L1FLnI_4q13.3e::chr4:70325407-70334807(+)	493
L1FLnI_4q21.21a::chr4:78102236-78112265(+)	364
L1FLnI_4q21.21i::chr4:79701053-79711081(+)	377
L1FLnI_4q21.21k::chr4:79963408-79973433(+)	392
L1FLnI_4q22.1a::chr4:87346624-87356646(-)	406
L1FLnI_4q22.1la::chr4:91974712-91984913(+)	364
L1FLnI_4q22.2e::chr4:93607787-93616972(-)	303
L1FLnI_4q22.2f::chr4:93607812-93616972(-)	303
L1FLnI_4q23e::chr4:98316999-98326431(+)	427
L1FLnI_4q23f::chr4:98592413-98601963(-)	343
L1FLnI_4q23u::chr4:100000025-100010053(-)	298
L1FLnI_4q24hb::chr4:106570542-106580570(-)	331
L1FLnI_4q24ib::chr4:106570558-106580570(-)	331
L1FLnI_4q27b::chr4:119948227-119958258(-)	362
L1FLnI_4q28.1aa::chr4:126924756-126934784(+)	219
L1FLnI_4q28.1ba::chr4:127017069-127027026(+)	171
L1FLnI_4q28.2a::chr4:128210290-128220307(+)	387
L1FLnI_4q28.2b::chr4:128210290-128220332(+)	387
L1FLnI_4q28.3ga::chr4:135073955-135082582(-)	203
L1FLnI_4q31.21z::chr4:143096760-143106789(+)	371
L1FLnI_4q31.22e::chr4:146346519-146356552(+)	277
L1FLnI_4q31.22f::chr4:146346519-146356551(+)	277
L1FLnI_4q32.1e::chr4:155281350-155289933(-)	499
L1FLnI_4q32.3u::chr4:166566477-166576507(+)	393
L1FLnI_4q32.3w::chr4:166752396-166762408(+)	392
L1FLnI_4q35.2h::chr4:189133586-189143604(+)	400
L1FLnI_5p13.2b::chr5:34144346-34154369(+)	381
L1FLnI_5p14.3e::chr5:19157837-19167860(+)	112
L1FLnI_5p15.1j::chr5:15906016-15916050(-)	404
L1FLnI_5p15.2p::chr5:13412998-13423025(+)	386
L1FLnI_5q12.1w::chr5:62813793-62823872(+)	743
L1FLnI_5q12.3o::chr5:65160518-65170548(+)	249
L1FLnI_5q13.3g::chr5:75638736-75648765(+)	379
L1FLnI_5q14.1aa::chr5:81612591-81622618(+)	373
L1FLnI_5q21.1i::chr5:99852483-99862444(+)	402
L1FLnI_5q21.1x::chr5:102185984-102194935(+)	365
L1FLnI_5q23.1o::chr5:119684286-119694314(-)	339
L1FLnI_5q23.2y::chr5:125352368-125362001(-)	420
L1FLnI_5q31.1q::chr5:133579789-133589799(+)	413
L1FLnI_5q31.3i::chr5:144709777-144718581(+)	498
L1FLnI_5q32s::chr5:148254482-148263408(-)	473
L1FLnI_5q33.1i::chr5:152073369-152083369(+)	460
L1FLnI_5q33.1l::chr5:152339521-152349552(-)	395
L1FLnI_5q33.1u::chr5:153070483-153080508(-)	345
L1FLnI_5q33.2i::chr5:156061432-156071466(-)	356
L1FLnI_5q34c::chr5:160709109-160719139(-)	363
L1FLnI_5q34na::chr5:166966282-166976315(-)	455
L1FLnI_6p12.2c::chr6:51871284-51881277(+)	384
L1FLnI_6p12.2d::chr6:51871284-51881302(+)	384
L1FLnI_6p21.2a::chr6:39451058-39461034(+)	306
L1FLnI_6p22.3z::chr6:24036752-24047058(-)	151
L1FLnI_6q13i::chr6:70006848-70017052(+)	382
L1FLnI_6q14.3ba::chr6:85998547-86008573(-)	388
L1FLnI_6q14.3d::chr6:84604937-84614963(+)	339
L1FLnI_6q16.1h::chr6:93865253-93875283(-)	350
L1FLnI_6q16.1i::chr6:94197496-94207560(-)	410
L1FLnI_6q16.1j::chr6:94197527-94207560(-)	410
L1FLnI_6q16.3ba::chr6:103705532-103715556(+)	108
L1FLnI_6q21e::chr6:106401081-106411523(+)	247
L1FLnI_6q21x::chr6:112700246-112710278(+)	176
L1FLnI_6q22.31ha::chr6:123178727-123189129(+)	170
L1FLnI_6q24.3b::chr6:145659983-145668674(+)	110
L1FLnI_6q25.3b::chr6:156324481-156334510(-)	400
L1FLnI_6q26g::chr6:162989238-162999262(-)	191
L1FLnI_7p11.2m::chr7:56581297-56591324(+)	208
L1FLnI_7p15.2a::chr7:25599534-25609549(+)	290
L1FLnI_7p15.3p::chr7:25041361-25051391(-)	386
L1FLnI_7p21.3b::chr7:7461593-7471620(+)	393
L1FLnI_7q11.1d::chr7:61837501-61847554(-)	345
L1FLnI_7q11.1e::chr7:61837526-61847554(-)	345
L1FLnI_7q11.21v::chr7:66286354-66296384(-)	386
L1FLnI_7q11.22a::chr7:70193829-70203857(+)	416
L1FLnI_7q21.3s::chr7:96846151-96856180(-)	404
L1FLnI_7q21.3w::chr7:97610157-97620188(+)	388
L1FLnI_7q22.1b::chr7:99805700-99815731(+)	434
L1FLnI_7q33c::chr7:133888926-133898955(-)	332
L1FLnI_7q33d::chr7:133888928-133898955(-)	332
L1FLnI_7q33l::chr7:136413681-136423710(-)	227
L1FLnI_7q34e::chr7:141061515-141071542(-)	377
L1FLnI_7q35r::chr7:147842092-147852123(-)	383
L1FLnI_8p11.21c::chr8:40428713-40438740(+)	385
L1FLnI_8p21.2m::chr8:26392113-26402079(+)	519
L1FLnI_8p23.1c::chr8:8467360-8477387(+)	375
L1FLnI_8p23.3h::chr8:1604078-1614055(+)	128
L1FLnI_8q12.1y::chr8:58911191-58921217(+)	422
L1FLnI_8q21.13i::chr8:75620825-75630855(-)	342
L1FLnI_8q21.3pa::chr8:91521592-91531621(-)	389
L1FLnI_8q22.1ea::chr8:97292104-97302129(+)	363
L1FLnI_8q22.1fa::chr8:97292104-97302113(+)	363
L1FLnI_8q22.1g::chr8:93402313-93412338(+)	402
L1FLnI_8q22.1q::chr8:95551733-95561765(-)	379
L1FLnI_8q22.3x::chr8:104739352-104749373(-)	357
L1FLnI_8q24.21a::chr8:126312742-126322540(-)	240
L1FLnI_8q24.21o::chr8:129151625-129161650(-)	109
L1FLnI_8q24.23c::chr8:135872363-135882390(+)	351
L1FLnI_8q24.23e::chr8:136437575-136447605(-)	350
L1FLnI_9q21.32i::chr9:83049040-83059071(-)	380
L1FLnI_9q22.32d::chr9:94113036-94123065(-)	441
L1FLnI_9q31.1i::chr9:101101645-101111674(-)	402
L1FLnI_9q31.3g::chr9:110413603-110423626(+)	391
L1FLnI_9q31.3h::chr9:110787598-110797629(+)	435
L1FLnI_9q32a::chr9:112797628-112807659(-)	383
L1FLnI_9q33.2a::chr9:120051736-120061764(+)	437
L1FLnI_Xp11.21db::chrX:56692385-56702416(+)	371
L1FLnI_Xp11.23c::chrX:50018977-50029005(-)	388
L1FLnI_Xp11.3e::chrX:42884871-42894871(+)	310
L1FLnI_Xp11.3m::chrX:43305698-43315290(-)	422
L1FLnI_Xp21.3l::chrX:26313918-26323946(-)	434
L1FLnI_Xp22.13e::chrX:19139169-19149200(+)	291
L1FLnI_Xp22.31a::chrX:6583515-6592385(-)	499
L1FLnI_Xq11.2h::chrX:64108229-64117690(-)	249
L1FLnI_Xq11.2k::chrX:64251844-64261875(-)	330
L1FLnI_Xq12g::chrX:66180197-66190228(-)	363
L1FLnI_Xq13.2e::chrX:73102643-73112670(+)	382
